ARREST_PRECINCT,new_arrest_date,count
25,2009 04,794
42,2008 06,495
49,2008 06,262
104,2008 06,323
113,2008 01,655
90,2008 01,330
115,2007 05,708
26,2007 04,225
50,2006 11,157
47,2017 05,488
121,2017 01,257
113,2017 01,563
110,2011 02,534
115,2010 11,633
84,2009 05,450
67,2009 04,580
47,2008 02,626
45,2007 01,257
10,2020 09,88
24,2020 01,119
69,2021 03,132
83,2016 07,270
83,2014 06,488
111,2013 04,165
26,2007 12,189
78,2020 05,107
66,2019 01,109
5,2017 02,370
50,2012 04,175
66,2008 04,178
94,2015 02,138
49,2021 01,175
112,2014 06,210
122,2021 07,115
43,2020 12,307
79,2019 04,279
108,2021 10,139
66,2021 05,103
105,2018 09,265
42,2018 02,351
83,2006 03,607
26,2017 09,164
105,2017 07,297
10,2017 06,221
106,2016 09,223
42,2016 04,479
69,2016 03,273
70,2016 01,357
73,2015 12,559
50,2015 09,170
34,2015 05,369
32,2014 12,246
68,2014 11,174
1,2014 10,459
23,2014 07,442
34,2014 06,598
71,2014 02,408
102,2013 12,310
49,2013 11,384
25,2013 11,789
115,2013 10,514
83,2013 09,457
49,2013 08,360
60,2013 07,442
67,2013 07,584
62,2012 12,147
108,2012 08,171
107,2012 08,256
60,2012 06,485
40,2011 12,885
70,2011 10,453
61,2010 12,245
24,2010 10,270
61,2010 10,272
42,2010 09,518
106,2010 07,297
42,2010 06,640
13,2010 05,427
110,2009 11,502
44,2009 08,1195
50,2009 09,253
66,2009 03,155
5,2008 12,367
1,2008 12,413
120,2008 04,787
13,2007 11,285
32,2007 06,480
66,2007 04,195
44,2016 01,763
43,2014 03,716
47,2013 06,515
30,2010 01,405
107,2009 06,277
100,2011 12,126
108,2010 08,261
30,2010 05,320
112,2008 12,216
106,2007 02,360
9,2007 01,413
68,2006 10,150
45,2013 06,248
66,2007 09,161
110,2020 11,165
69,2018 07,159
88,2018 12,109
84,2012 06,408
62,2010 08,206
94,2014 03,177
14,2020 10,344
62,2020 08,114
34,2019 01,257
52,2019 08,455
6,2020 04,98
1,2020 05,99
70,2021 11,174
103,2021 10,258
109,2021 09,250
105,2021 07,175
10,2021 04,102
115,2021 03,208
112,2018 05,131
75,2006 07,921
46,2006 03,1047
17,2006 01,159
66,2017 07,143
17,2017 05,122
20,2017 04,187
112,2016 11,150
121,2016 11,257
41,2016 03,605
69,2016 02,215
75,2016 01,758
32,2015 09,390
102,2015 04,327
24,2015 01,208
7,2014 11,242
26,2013 10,332
77,2013 07,498
24,2012 08,291
68,2012 03,218
43,2012 03,1164
66,2012 02,116
46,2011 12,709
78,2011 09,118
71,2011 08,455
108,2011 06,237
19,2011 05,265
108,2010 12,198
122,2010 08,313
24,2010 05,297
6,2010 02,334
6,2009 12,296
88,2009 11,215
49,2009 11,275
83,2008 12,474
107,2008 11,276
102,2008 05,454
70,2008 04,448
30,2008 02,450
73,2007 12,740
81,2007 12,302
14,2007 08,1255
52,2007 07,767
18,2007 06,423
24,2007 04,332
79,2007 03,651
43,2021 02,277
112,2017 08,129
7,2017 07,239
18,2013 02,474
34,2012 02,536
81,2009 04,463
102,2019 04,251
94,2019 04,111
63,2020 04,69
76,2021 04,46
33,2017 10,329
83,2017 10,294
90,2016 09,278
61,2011 06,250
7,2009 09,306
76,2008 11,208
100,2007 04,132
101,2019 04,186
46,2020 01,338
9,2020 01,139
94,2018 09,109
90,2018 05,250
30,2015 07,321
101,2015 05,202
122,2011 03,313
78,2008 10,117
24,2020 02,140
62,2018 12,104
112,2011 12,179
112,2020 04,68
81,2019 03,195
111,2019 05,75
20,2019 10,143
42,2020 02,193
61,2020 02,148
90,2021 10,169
71,2021 09,144
114,2021 09,285
23,2018 08,238
110,2018 06,306
5,2018 06,353
63,2006 06,169
26,2017 11,154
10,2017 07,245
67,2017 01,496
40,2016 10,881
7,2016 07,226
14,2016 05,958
103,2016 03,744
52,2015 04,688
44,2015 04,866
104,2015 02,263
14,2014 08,1237
20,2014 05,204
70,2014 05,470
23,2014 04,521
33,2013 07,432
30,2013 05,402
83,2012 08,630
43,2011 06,1027
123,2011 04,122
112,2010 08,195
114,2009 12,379
71,2009 10,503
34,2009 07,450
123,2009 06,117
52,2009 01,834
61,2008 06,284
6,2008 06,380
7,2008 04,247
18,2008 03,441
42,2008 03,561
102,2008 03,362
25,2007 10,790
109,2007 10,367
107,2007 06,286
94,2007 02,95
52,2006 12,640
13,2006 10,322
102,2006 09,317
114,2017 08,401
105,2013 06,435
14,2009 02,1254
34,2007 02,664
68,2019 02,190
108,2021 05,127
7,2018 06,174
109,2015 08,452
110,2014 03,460
107,2011 04,253
69,2012 01,319
81,2019 09,154
61,2018 07,205
104,2006 06,279
123,2006 01,95
62,2014 06,241
10,2007 09,236
102,2020 11,129
76,2020 07,28
78,2020 07,30
24,2013 06,231
76,2019 09,125
104,2020 09,140
111,2014 11,99
123,2011 09,103
25,2019 01,465
63,2019 01,180
102,2019 03,234
13,2019 07,222
48,2019 06,261
44,2021 08,393
88,2021 04,65
67,2018 09,347
28,2018 05,193
67,2006 07,561
72,2017 12,256
43,2016 08,594
107,2015 10,251
69,2015 10,243
50,2015 08,181
7,2015 04,230
73,2015 03,797
101,2014 12,202
114,2014 07,562
78,2014 07,193
17,2014 02,163
88,2013 11,223
25,2013 08,757
13,2013 06,409
104,2012 12,294
115,2012 07,509
103,2011 12,541
33,2011 06,521
105,2011 03,461
83,2010 08,548
105,2009 11,348
41,2010 04,668
63,2010 03,173
104,2010 02,383
1,2009 09,488
9,2009 07,363
13,2008 09,407
7,2008 07,255
46,2008 04,1151
13,2008 01,385
50,2008 01,199
67,2007 10,577
17,2007 09,196
28,2007 07,449
68,2007 05,215
10,2007 02,254
44,2006 09,974
41,2017 07,413
75,2017 02,625
49,2017 02,292
109,2015 01,341
114,2014 01,484
24,2011 06,243
105,2010 09,355
46,2008 09,1080
48,2019 02,311
101,2019 02,153
33,2021 05,165
49,2018 06,287
111,2018 06,89
101,2016 06,248
63,2015 11,160
107,2011 09,262
123,2006 06,123
69,2017 02,214
10,2012 12,188
111,2010 10,157
122,2009 03,324
20,2018 02,129
112,2014 03,235
100,2012 03,203
76,2009 10,142
22,2020 07,9
50,2020 05,112
19,2019 06,222
70,2019 07,273
115,2019 10,334
13,2019 11,169
14,2021 04,280
73,2018 02,436
50,2018 01,150
28,2006 06,490
101,2006 04,253
48,2018 03,424
114,2018 03,433
108,2017 09,183
72,2017 05,336
60,2017 02,334
52,2016 11,535
105,2015 10,323
114,2015 03,494
10,2014 10,274
49,2014 09,332
120,2014 10,381
20,2014 04,231
9,2013 05,334
14,2012 08,1125
120,2012 02,754
109,2011 12,492
10,2011 12,231
49,2011 07,259
22,2011 06,54
70,2010 11,550
123,2010 08,137
68,2010 06,200
75,2010 04,1423
30,2010 03,339
107,2009 11,302
94,2009 01,129
102,2008 10,472
105,2008 10,344
1,2008 08,459
83,2008 07,572
46,2008 03,1309
69,2007 11,210
5,2007 10,467
1,2007 07,410
7,2007 06,312
84,2011 01,409
24,2009 06,269
78,2009 03,183
70,2009 02,532
90,2007 12,233
79,2007 01,729
83,2006 12,495
32,2019 03,273
69,2021 07,107
28,2021 06,171
84,2018 08,343
32,2018 05,239
106,2012 02,365
104,2011 01,512
106,2009 11,237
104,2008 07,307
71,2018 11,234
123,2016 04,106
66,2017 08,133
10,2011 10,254
20,2010 01,228
22,2011 05,70
10,2021 02,107
83,2020 04,107
52,2020 09,250
30,2020 07,52
115,2020 08,164
60,2020 06,112
14,2020 05,225
75,2019 09,530
13,2021 09,211
7,2021 06,141
123,2018 02,99
114,2018 02,326
90,2006 03,319
23,2006 02,493
41,2018 03,328
68,2017 09,214
48,2017 09,399
94,2017 07,130
105,2017 03,343
84,2017 03,417
47,2016 06,460
9,2016 06,304
123,2016 03,131
25,2015 12,474
107,2015 11,254
67,2015 11,450
17,2015 08,145
52,2015 01,601
79,2014 09,559
23,2014 05,537
81,2014 02,383
90,2013 12,261
42,2013 09,665
69,2013 02,244
7,2012 06,317
23,2012 01,450
77,2011 12,565
50,2011 04,237
19,2010 07,256
90,2009 07,332
104,2009 05,401
102,2009 04,343
6,2009 01,407
100,2008 12,168
50,2008 12,192
83,2008 01,600
13,2007 09,373
105,2007 08,449
83,2007 07,557
61,2007 06,291
112,2007 03,224
30,2006 12,310
44,2006 10,1068
41,2020 06,118
105,2006 07,400
25,2017 10,532
77,2014 02,479
7,2009 04,277
113,2009 03,617
83,2021 04,124
84,2006 06,327
78,2017 08,161
104,2016 03,286
108,2013 05,279
68,2012 10,150
72,2010 07,296
28,2008 11,549
108,2007 11,269
77,2019 09,219
40,2021 05,275
63,2017 06,149
121,2015 01,305
66,2013 10,168
63,2021 05,132
22,2019 03,4
9,2020 10,112
48,2020 08,209
94,2019 03,85
84,2019 06,235
122,2020 02,125
19,2021 06,132
120,2021 03,293
24,2018 06,115
61,2006 08,243
26,2006 05,177
40,2006 02,928
90,2017 06,293
123,2017 03,149
5,2017 03,436
25,2017 02,474
104,2017 01,215
104,2016 12,225
110,2016 05,452
52,2015 11,544
101,2015 08,305
111,2015 04,130
34,2015 03,422
105,2014 12,278
43,2014 10,712
79,2014 06,567
105,2014 05,461
73,2014 03,935
88,2013 07,200
24,2012 07,299
42,2012 02,567
62,2012 01,213
44,2011 08,1240
67,2011 07,522
90,2011 02,409
88,2010 08,256
79,2010 03,678
101,2009 12,247
19,2009 10,284
122,2009 06,290
20,2009 04,216
69,2008 12,184
41,2008 09,571
122,2008 08,336
25,2008 06,736
71,2008 03,443
19,2008 03,291
123,2007 10,108
18,2007 09,390
50,2007 07,217
104,2007 01,338
103,2017 06,391
24,2011 03,287
19,2009 06,324
88,2020 07,54
28,2019 05,213
23,2021 12,140
88,2021 05,58
101,2018 08,214
105,2018 07,335
76,2017 09,166
10,2014 12,151
66,2014 02,171
94,2013 07,198
94,2012 07,181
42,2008 07,469
109,2020 05,180
81,2019 02,155
100,2021 08,68
79,2014 12,228
17,2010 07,158
61,2021 06,128
22,2017 11,23
122,2014 06,175
30,2017 06,160
22,2020 10,2
61,2020 09,123
113,2019 04,573
18,2019 07,259
109,2019 06,288
10,2020 02,181
49,2021 12,174
25,2021 10,221
102,2021 09,191
25,2021 04,259
60,2021 04,154
101,2018 07,232
18,2018 08,380
77,2018 06,310
7,2018 07,168
110,2018 12,228
19,2018 02,230
40,2006 09,806
28,2006 08,500
13,2006 06,306
90,2006 01,338
19,2018 03,209
107,2017 08,257
72,2017 06,315
84,2017 01,448
76,2016 10,217
49,2016 09,296
75,2016 02,874
44,2015 08,1052
41,2015 09,605
14,2015 07,996
28,2015 02,384
41,2014 11,543
6,2014 08,453
43,2014 08,741
100,2014 07,247
106,2014 02,316
63,2013 12,174
28,2013 04,527
1,2012 12,315
94,2012 11,103
62,2012 08,246
25,2012 07,863
25,2011 08,699
79,2011 06,649
90,2011 04,429
23,2011 02,523
19,2011 02,291
25,2010 07,829
14,2009 07,1154
75,2009 03,1359
20,2008 11,174
9,2008 05,412
109,2008 05,420
40,2008 04,947
5,2008 03,484
41,2007 06,554
9,2007 06,333
60,2006 09,348
19,2013 06,347
43,2009 04,902
7,2008 01,284
62,2020 10,125
79,2019 03,288
30,2020 01,116
40,2021 12,334
72,2021 12,154
115,2021 07,211
17,2006 05,166
28,2017 11,233
70,2015 05,359
20,2015 02,150
19,2014 10,308
26,2011 04,322
88,2010 10,317
109,2010 02,349
17,2007 12,116
47,2011 01,556
72,2007 09,346
88,2021 08,75
114,2012 12,441
81,2010 06,495
62,2016 12,164
22,2020 12,4
48,2020 10,243
75,2019 05,543
83,2019 07,207
76,2021 12,66
75,2021 01,405
43,2011 04,1116
19,2018 07,195
72,2006 06,331
108,2006 06,250
42,2018 04,368
43,2017 12,389
40,2017 09,628
83,2016 11,282
121,2016 07,320
77,2015 11,335
25,2015 09,789
104,2015 09,316
107,2015 08,236
114,2015 08,458
81,2015 06,374
45,2015 04,233
7,2015 05,271
7,2015 02,269
110,2014 06,552
121,2014 06,452
6,2014 04,364
76,2014 01,155
5,2014 01,509
101,2013 08,313
112,2013 03,237
77,2012 11,350
7,2012 07,460
25,2012 02,819
47,2011 12,473
83,2011 10,576
44,2011 07,1238
62,2011 04,250
5,2011 04,465
68,2011 03,264
32,2010 06,583
49,2010 03,346
48,2009 10,582
10,2009 03,289
71,2008 12,430
83,2008 11,552
49,2008 11,234
115,2007 09,659
43,2007 08,1042
40,2006 10,911
1,2006 09,339
103,2021 01,300
123,2006 04,90
109,2016 06,350
109,2008 07,395
103,2008 02,802
30,2021 01,113
30,2018 02,143
100,2006 01,135
111,2015 11,138
60,2014 12,227
66,2012 06,192
5,2021 07,176
101,2021 07,137
50,2021 03,108
73,2018 11,372
100,2006 05,162
78,2006 05,200
66,2009 07,145
10,2020 11,102
22,2013 07,39
94,2011 09,119
66,2013 01,159
22,2020 02,2
22,2014 12,4
73,2020 11,229
60,2020 09,189
67,2019 08,335
33,2019 03,161
61,2019 09,176
7,2019 09,149
79,2021 04,160
14,2021 02,319
76,2006 07,249
72,2017 11,319
42,2017 09,462
40,2017 06,668
13,2016 11,344
33,2016 06,323
113,2016 03,609
14,2016 04,954
13,2015 12,410
48,2015 10,506
62,2015 07,230
6,2015 06,321
9,2015 05,313
68,2015 03,222
69,2014 12,179
28,2014 06,471
13,2013 09,447
5,2013 08,548
123,2013 07,107
103,2012 12,662
115,2012 10,532
73,2012 09,964
115,2012 06,550
81,2012 04,454
73,2012 01,1281
34,2011 12,419
13,2011 12,495
13,2011 06,614
108,2010 06,229
62,2010 04,296
84,2010 04,479
63,2009 12,195
52,2009 11,748
72,2009 09,293
112,2009 06,225
52,2009 05,796
114,2009 05,549
75,2009 04,1300
32,2009 03,641
28,2008 12,427
103,2008 12,570
68,2008 11,161
6,2008 05,364
10,2008 05,321
114,2008 03,551
33,2007 11,552
19,2007 07,303
34,2007 05,520
90,2007 01,401
17,2007 01,193
9,2006 10,396
106,2017 08,251
42,2017 02,466
84,2016 04,371
84,2013 06,348
61,2012 01,281
112,2010 06,208
71,2009 04,410
73,2007 03,904
25,2006 11,711
109,2020 12,185
47,2020 05,281
75,2021 06,342
104,2018 01,227
90,2006 06,358
1,2017 08,257
112,2017 02,129
109,2015 06,355
50,2013 06,170
111,2012 11,90
108,2011 08,204
101,2007 12,206
78,2016 02,219
110,2020 05,186
26,2021 08,75
22,2009 11,33
112,2008 08,172
9,2019 10,149
122,2019 10,140
81,2019 10,153
22,2010 05,65
22,2019 05,11
40,2020 05,449
34,2019 05,220
18,2019 06,254
50,2019 07,126
103,2019 12,270
122,2021 05,102
6,2021 03,98
26,2018 11,122
110,2018 05,380
63,2006 03,190
88,2017 10,158
108,2017 06,180
75,2017 05,668
42,2016 06,485
50,2016 04,170
60,2016 05,365
110,2016 03,438
109,2015 11,337
49,2015 08,351
14,2015 05,977
114,2014 09,500
83,2014 07,427
22,2014 06,53
13,2013 12,496
7,2013 08,326
17,2012 08,235
46,2011 11,775
63,2011 08,233
18,2011 07,482
108,2011 07,256
71,2011 06,438
77,2011 04,605
33,2011 03,490
62,2011 01,252
44,2010 12,1055
40,2010 05,1017
123,2009 09,115
109,2009 06,400
69,2009 06,264
23,2008 06,446
111,2007 09,141
114,2007 06,633
52,2007 05,881
52,2007 04,710
6,2007 03,293
22,2006 06,68
109,2018 03,348
105,2014 01,408
120,2020 05,240
7,2020 04,112
10,2017 10,215
67,2016 12,433
17,2016 10,141
49,2015 10,327
68,2014 09,165
88,2013 06,230
90,2010 08,317
122,2010 02,283
61,2009 05,295
40,2020 09,353
94,2015 08,122
112,2012 06,206
100,2019 04,121
107,2014 01,268
7,2013 03,310
76,2011 07,156
100,2010 01,138
50,2018 12,88
22,2015 11,18
68,2020 11,117
47,2020 07,181
33,2019 06,210
120,2020 02,288
43,2020 02,332
71,2021 10,199
84,2021 09,170
34,2021 08,141
68,2021 01,168
114,2018 08,375
121,2018 12,204
14,2006 05,1171
79,2017 06,322
9,2017 06,197
46,2017 06,466
43,2017 05,511
9,2017 01,290
60,2016 12,315
109,2015 09,418
120,2015 03,326
78,2015 02,180
77,2015 01,340
83,2015 02,355
75,2014 10,1247
71,2014 10,453
90,2013 10,381
41,2013 07,522
17,2013 03,200
49,2013 02,368
60,2011 12,277
79,2010 12,510
49,2010 12,287
76,2010 07,175
22,2010 04,47
44,2009 02,1221
43,2008 12,757
1,2008 03,435
104,2008 01,307
10,2007 06,273
108,2007 04,302
78,2007 03,131
110,2006 11,503
76,2006 10,244
52,2006 10,712
28,2006 09,491
112,2017 06,127
47,2015 01,421
71,2012 01,503
122,2009 04,293
100,2019 05,134
90,2021 09,147
13,2021 05,161
20,2014 07,183
49,2014 07,358
88,2013 03,239
20,2010 07,236
26,2010 04,286
68,2006 12,154
71,2018 03,299
71,2017 02,294
47,2007 12,420
84,2021 12,152
13,2021 07,172
32,2021 11,200
6,2021 05,114
112,2018 09,110
43,2020 11,282
48,2019 03,325
5,2019 09,329
108,2020 06,57
34,2019 10,186
72,2020 06,118
17,2020 03,94
49,2018 07,292
73,2018 08,420
24,2018 07,144
46,2006 06,985
22,2017 09,28
40,2017 02,766
113,2016 10,578
107,2016 08,231
33,2016 04,299
123,2015 12,113
13,2015 09,549
6,2015 08,389
40,2015 05,985
41,2015 03,546
19,2014 12,161
60,2014 07,470
13,2014 08,485
46,2013 12,582
25,2013 09,871
61,2013 09,238
107,2013 08,274
114,2013 01,495
72,2012 08,311
19,2012 05,301
17,2012 04,146
48,2012 02,572
72,2011 01,339
33,2010 03,511
69,2010 01,315
109,2009 12,393
43,2009 12,722
107,2009 01,285
104,2008 10,372
90,2008 06,357
18,2007 10,466
17,2007 08,210
49,2007 04,283
19,2006 01,316
81,2009 09,513
46,2008 07,1018
47,2008 01,601
102,2006 11,350
50,2021 09,160
101,2021 02,131
30,2018 06,119
111,2006 04,147
48,2017 06,349
100,2017 06,186
88,2016 11,152
108,2015 06,173
72,2014 09,256
105,2011 09,414
60,2009 12,369
114,2015 02,450
79,2020 10,246
20,2019 12,94
28,2021 09,144
62,2021 03,142
17,2017 09,123
123,2016 02,119
108,2018 10,157
45,2009 03,358
94,2007 08,125
17,2021 09,74
123,2007 02,94
81,2020 05,128
9,2019 04,186
83,2019 08,217
72,2019 07,270
25,2021 12,165
18,2021 10,261
67,2021 08,259
115,2021 05,212
104,2021 03,182
5,2018 10,389
25,2018 05,426
111,2018 01,77
120,2006 06,630
110,2006 03,625
109,2006 01,527
70,2018 03,386
120,2017 09,355
20,2016 09,165
6,2016 02,275
30,2016 01,305
50,2015 07,184
34,2014 09,399
41,2014 05,712
75,2014 04,1319
45,2013 08,227
100,2013 04,164
73,2013 03,1110
49,2013 03,352
67,2012 07,722
28,2011 09,398
75,2011 07,1410
32,2010 12,376
120,2010 01,812
9,2009 09,379
32,2009 09,603
72,2009 02,281
72,2008 06,295
40,2007 08,1003
72,2006 09,322
109,2017 06,285
24,2014 01,196
49,2012 01,346
105,2010 06,379
122,2007 03,293
106,2019 03,213
112,2021 05,105
94,2006 01,135
81,2006 01,332
106,2017 07,230
45,2014 06,256
79,2012 02,556
50,2007 05,227
112,2006 12,182
101,2009 04,283
45,2020 12,115
47,2020 02,293
120,2020 10,232
49,2020 06,127
30,2020 06,50
42,2019 01,370
1,2019 04,279
94,2019 08,69
42,2021 09,238
33,2021 10,205
78,2021 09,88
113,2021 04,264
28,2021 01,133
115,2018 08,425
83,2018 06,221
106,2018 05,233
48,2018 01,430
108,2018 01,168
109,2006 09,356
44,2006 06,861
66,2006 05,223
23,2006 01,550
40,2018 04,554
46,2018 03,456
67,2017 04,442
110,2017 02,250
50,2017 01,168
115,2016 08,412
52,2016 06,508
19,2016 04,247
45,2015 12,236
103,2015 11,757
115,2015 08,452
23,2015 07,522
79,2015 01,387
1,2014 11,388
105,2014 08,413
49,2014 06,347
61,2014 04,281
48,2014 01,649
60,2013 10,341
109,2013 09,358
1,2013 07,446
5,2013 05,583
40,2013 05,914
107,2013 03,331
70,2012 12,350
33,2012 10,444
44,2012 10,1066
67,2012 06,549
40,2012 05,952
72,2012 03,340
42,2012 01,689
48,2011 11,554
71,2011 09,400
44,2011 04,1291
10,2011 03,257
67,2011 01,511
67,2010 10,498
72,2010 09,347
107,2010 09,245
120,2010 04,827
67,2010 03,633
40,2010 03,1047
76,2009 09,151
28,2009 08,582
60,2009 04,393
110,2009 01,540
49,2008 12,230
20,2007 09,226
84,2007 08,342
52,2007 06,756
70,2007 02,363
83,2007 02,576
24,2006 12,205
114,2012 02,516
71,2007 04,565
101,2006 05,305
111,2006 01,159
67,2018 05,366
50,2017 03,146
83,2016 09,267
69,2009 12,186
26,2009 08,255
69,2007 10,276
101,2015 01,250
122,2020 11,99
78,2015 09,211
104,2010 05,449
22,2014 09,46
22,2019 04,11
14,2019 04,576
106,2019 01,176
107,2019 12,157
77,2021 09,165
50,2021 01,128
52,2018 09,428
33,2018 04,261
50,2017 10,117
52,2017 06,568
76,2017 05,214
20,2016 05,162
18,2015 12,511
17,2015 06,91
90,2015 02,235
105,2015 01,328
24,2014 10,230
40,2014 09,1038
67,2014 04,641
83,2014 04,519
47,2014 03,512
69,2013 12,217
69,2013 11,244
6,2013 09,369
101,2013 07,310
120,2013 06,576
115,2013 02,593
48,2013 02,569
23,2011 12,395
94,2011 12,136
52,2011 10,864
63,2010 01,182
114,2009 11,446
6,2009 10,433
18,2009 10,469
107,2009 09,295
108,2009 09,225
60,2008 12,336
108,2008 06,211
33,2007 12,508
61,2007 12,239
108,2007 07,239
23,2007 05,494
10,2006 11,308
113,2017 11,557
68,2017 03,263
107,2013 05,323
24,2013 05,265
13,2012 09,464
32,2020 08,117
41,2021 05,140
76,2006 04,276
1,2017 03,301
20,2013 11,145
10,2012 11,140
23,2012 09,490
10,2010 03,296
30,2009 05,438
66,2009 06,142
83,2020 10,157
78,2021 11,108
100,2021 04,64
100,2008 10,144
108,2016 01,194
123,2017 11,105
9,2020 07,57
20,2019 01,111
22,2021 02,4
84,2019 03,388
23,2019 04,250
114,2019 11,225
114,2019 12,188
47,2021 08,295
23,2018 09,255
44,2018 08,780
41,2018 07,297
81,2018 06,190
14,2018 12,544
20,2018 12,139
44,2018 02,520
72,2018 05,277
77,2018 05,295
76,2006 08,221
101,2006 08,296
110,2006 05,607
47,2006 05,507
112,2018 04,142
112,2017 11,128
30,2017 07,173
61,2017 03,239
49,2016 11,342
34,2016 10,425
9,2016 09,248
88,2016 08,235
106,2016 04,256
115,2015 07,532
42,2015 05,447
70,2015 04,499
18,2015 01,381
33,2014 08,362
69,2014 05,354
104,2013 12,321
48,2013 11,540
47,2012 11,522
107,2012 06,252
71,2012 06,374
43,2011 07,997
44,2011 06,1320
72,2011 04,312
18,2011 03,594
88,2011 02,239
106,2010 10,371
83,2010 06,555
75,2009 08,1275
72,2009 06,317
50,2009 05,267
101,2009 03,289
30,2009 01,429
79,2008 09,631
14,2008 08,1209
13,2008 08,332
81,2008 07,398
23,2007 04,446
18,2007 03,442
111,2006 12,147
7,2006 11,248
26,2006 10,262
123,2018 01,121
42,2017 11,350
88,2012 01,298
43,2011 01,1105
7,2009 06,295
19,2008 02,262
76,2007 05,224
41,2019 11,239
30,2019 12,84
43,2021 12,282
20,2015 12,124
10,2014 09,329
77,2014 05,539
72,2014 05,318
81,2014 01,396
83,2014 01,449
108,2011 03,261
61,2010 05,244
106,2009 10,337
63,2019 07,195
68,2019 06,147
7,2016 03,223
22,2007 07,58
18,2019 02,237
7,2020 02,147
17,2006 06,154
19,2021 05,110
63,2018 09,180
40,2020 12,377
90,2020 10,151
120,2019 03,363
19,2019 07,215
32,2019 10,249
43,2020 01,369
113,2018 10,539
50,2018 10,108
71,2018 12,222
83,2018 01,276
43,2018 02,432
78,2006 08,171
114,2006 06,553
44,2006 05,978
60,2006 04,397
77,2006 01,488
120,2017 08,425
108,2017 08,183
28,2017 08,286
108,2017 04,185
71,2016 10,379
114,2016 02,474
114,2015 07,465
110,2015 05,565
52,2014 11,707
107,2014 11,272
107,2014 12,177
102,2014 10,370
121,2014 09,383
46,2013 09,606
7,2012 10,344
69,2012 05,330
122,2012 04,259
61,2012 03,339
33,2011 10,461
7,2011 08,320
46,2011 08,661
77,2011 06,571
83,2011 02,715
122,2011 02,278
84,2010 06,377
18,2010 05,449
83,2010 02,513
33,2009 12,464
83,2008 04,654
47,2012 02,530
83,2007 08,599
102,2019 11,243
23,2006 06,476
26,2016 09,206
101,2014 10,318
77,2013 04,552
20,2010 09,168
45,2008 09,262
33,2019 07,203
50,2011 08,211
107,2018 10,174
62,2018 02,132
66,2014 10,184
68,2009 11,186
17,2020 10,84
47,2020 08,241
61,2020 04,88
49,2019 09,230
73,2019 11,342
48,2020 06,186
18,2021 12,196
18,2018 10,289
14,2018 09,555
83,2018 07,249
10,2018 07,148
46,2018 06,486
33,2018 12,186
103,2018 02,361
25,2006 06,590
84,2006 05,318
41,2006 02,505
94,2017 01,139
48,2017 01,488
102,2016 07,361
72,2016 06,263
41,2015 10,593
115,2015 09,456
100,2015 09,217
75,2015 08,1181
5,2015 04,532
107,2014 04,276
40,2014 03,1171
104,2013 09,359
70,2013 09,442
42,2012 12,441
49,2012 03,344
94,2012 02,155
52,2011 11,772
13,2011 07,539
107,2011 05,297
30,2010 12,388
43,2010 10,1065
70,2010 07,510
84,2009 09,407
46,2009 08,1119
18,2009 06,457
32,2009 02,534
7,2008 11,279
7,2008 09,249
115,2008 06,748
48,2008 03,635
112,2007 08,214
20,2007 06,227
13,2007 03,365
62,2007 02,218
