70502,Queens,11105,3,10	
66212,Brooklyn,11201,491,491	
68497,Bronx,10459,72,72	
70540,Brooklyn,11213,121,121	
70023,Brooklyn,11216,2,2	
70023,Brooklyn,11216,36,36	
70023,Brooklyn,11216,8,8	
70023,Brooklyn,11216,2,2	
70023,Brooklyn,11216,24,24	
70023,Brooklyn,11233,32,32	
70023,Brooklyn,11213,11,11	
70023,Brooklyn,11213,11,11	
70023,Brooklyn,11213,9,9	
70023,Brooklyn,11213,9,9	
70023,Brooklyn,11216,12,12	
70023,Brooklyn,11216,16,16	
70023,Brooklyn,11216,16,16	
70023,Brooklyn,11216,16,16	
70023,Brooklyn,11216,10,10	
70023,Brooklyn,11216,10,10	
70543,Queens,11691,462,462	
68496,Manhattan,10024,78,78	
69490,Manhattan,10026,13,13	
69490,Manhattan,10026,9,9	
69490,Manhattan,10026,9,9	
69490,Manhattan,10026,9,9	
69490,Manhattan,10026,9,9	
69490,Manhattan,10026,9,9	
69490,Manhattan,10025,13,13	
69490,Manhattan,10025,13,13	
69490,Manhattan,10025,8,8	
69490,Manhattan,10025,7,8	
69490,Manhattan,10025,8,8	
69490,Manhattan,10026,10,10	
69490,Manhattan,10025,15,15	
69490,Manhattan,10025,13,15	
69490,Manhattan,10025,8,15	
69490,Manhattan,10025,13,15	
69490,Manhattan,10025,6,10	
69490,Manhattan,10025,8,10	
69490,Manhattan,10025,8,12	
69490,Manhattan,10025,19,26	
69490,Manhattan,10025,11,16	
69490,Manhattan,10025,9,16	
69490,Manhattan,10025,8,25	
69490,Manhattan,10025,8,16	
69490,Manhattan,10025,9,16	
69490,Manhattan,10025,9,25	
69490,Manhattan,10025,11,20	
69490,Manhattan,10025,9,20	
69490,Manhattan,10025,11,25	
69490,Manhattan,10025,14,25	
69490,Manhattan,10025,14,16	
69490,Manhattan,10025,10,16	
69490,Manhattan,10025,8,15	
69490,Manhattan,10025,10,15	
69490,Manhattan,10025,13,17	
69490,Manhattan,10025,9,16	
69490,Manhattan,10026,10,10	
69490,Manhattan,10026,15,15	
69490,Manhattan,10026,15,15	
69490,Manhattan,10026,15,15	
69490,Manhattan,10026,15,15	
69490,Manhattan,10026,10,10	
69490,Manhattan,10026,6,6	
69490,Manhattan,10026,5,5	
69490,Manhattan,10026,20,20	
69490,Manhattan,10026,13,13	
69490,Manhattan,10026,10,10	
69490,Manhattan,10026,10,10	
68859,Manhattan,10001,96,480	
68405,Brooklyn,11231,9,9	
68405,Brooklyn,11231,7,7	
68405,Brooklyn,11231,15,15	
68296,Bronx,10472,61,61	
68296,Bronx,10457,57,57	
70501,Brooklyn,11221,8,26	
72281,Brooklyn,11226,7,23	
68351,Bronx,10452,60,60	
70500,Queens,11368,3,10	
70496,Brooklyn,11235,7,23	
51175,Bronx,10451,52,52	
70499,Manhattan,10017,16,429	
70567,Queens,11101,37,123	
58479,Bronx,10473,8,8	
58479,Bronx,10473,8,8	
58479,Bronx,10473,8,8	
58479,Bronx,10473,8,8	
68231,Manhattan,10026,27,27	
68231,Manhattan,10026,14,14	
70274,Brooklyn,11226,6,14	
64719,Manhattan,10026,30,30	
70272,Bronx,10454,9,28	
70273,Brooklyn,11224,34,112	
66807,Brooklyn,11208,15,15	
66807,Brooklyn,11207,11,11	
66807,Brooklyn,11207,16,16	
70249,Brooklyn,11237,2,6	
70268,Brooklyn,11221,3,8	
70269,Brooklyn,11216,15,49	
70271,Queens,11102,14,44	
70265,Brooklyn,11218,3,10	
70266,Manhattan,10029,5,16	
70267,Brooklyn,11211,7,22	
70263,Queens,11418,14,48	
70264,Bronx,10460,5,15	
70261,Staten Island,10304,3,8	
70262,Brooklyn,11226,28,93	
70260,Brooklyn,11237,12,39	
68781,Queens,11385,66,66	
70258,Queens,11385,7,20	
70259,Brooklyn,11222,5,14	
72282,Brooklyn,11233,7,21	
70256,Brooklyn,11206,35,116	
70257,Brooklyn,11207,3,8	
72283,Queens,11103,8,25	
70253,Brooklyn,11207,13,41	
70254,Brooklyn,11226,3,10	
70255,Brooklyn,11235,9,27	
70252,Brooklyn,11221,3,8	
70251,Brooklyn,11206,3,8	
70250,Queens,11373,3,10	
70248,Brooklyn,11210,3,3	
70248,Brooklyn,11210,3,13	
70247,Brooklyn,11219,3,7	
70246,Brooklyn,11203,12,39	
70244,Brooklyn,11206,3,8	
70245,Brooklyn,11221,3,18	
70243,Brooklyn,11235,3,10	
70241,Manhattan,10037,3,12	
70242,Brooklyn,11211,3,10	
67720,Manhattan,10040,164,164	
70240,Brooklyn,11238,37,363	
64383,Brooklyn,11233,235,236	
70239,Brooklyn,11221,3,10	
72284,Bronx,10468,6,18	
68111,Bronx,10452,40,160	
70238,Brooklyn,11222,108,359	
70237,Bronx,10451,129,240	
70236,Brooklyn,11221,5,15	
72285,Brooklyn,11216,3,8	
70235,Brooklyn,11216,8,25	
63799,Bronx,10459,95,95	
72287,Brooklyn,11226,4,12	
70568,Brooklyn,11211,15,15	
68191,Manhattan,10030,24,24	
68191,Manhattan,10030,18,18	
68191,Manhattan,10030,24,24	
68191,Manhattan,10030,19,19	
68191,Manhattan,10030,17,17	
68191,Manhattan,10030,20,20	
68191,Manhattan,10030,15,15	
68191,Manhattan,10039,17,17	
63933,Brooklyn,11207,71,71	
70539,Manhattan,10027,171,171	
72288,Brooklyn,11208,8,26	
72289,Brooklyn,11226,7,22	
72290,Brooklyn,11207,3,8	
72290,Brooklyn,11207,3,8	
68444,Queens,11432,80,80	
72291,Bronx,10456,15,50	
69286,Staten Island,10301,56,56	
69286,Staten Island,10301,56,56	
65503,Queens,11101,50,164	
65503,Queens,11101,106,348	
70016,Brooklyn,11221,3,10	
70017,Brooklyn,11230,7,22	
70018,Queens,11385,40,132	
70006,Brooklyn,11226,5,10	
70007,Brooklyn,11234,2,6	
70008,Manhattan,10032,2,8	
70004,Queens,11373,3,7	
72292,Brooklyn,11213,9,27	
70002,Queens,11105,3,10	
70003,Brooklyn,11225,2,6	
68410,Manhattan,10009,21,21	
70000,Queens,11102,3,7	
70001,Brooklyn,11210,3,3	
70001,Brooklyn,11210,3,13	
72293,Bronx,10457,6,18	
72294,Bronx,10466,3,8	
69998,Brooklyn,11205,8,24	
69999,Brooklyn,11221,3,8	
69997,Brooklyn,11210,3,3	
69997,Brooklyn,11210,3,13	
69996,Brooklyn,11211,8,25	
69995,Brooklyn,11206,3,8	
69994,Brooklyn,11216,4,12	
67691,Queens,11106,103,103	
69992,Brooklyn,11221,3,8	
69993,Bronx,10468,13,43	
69990,Bronx,10463,14,46	
69991,Brooklyn,11212,2,2	
69991,Brooklyn,11212,3,12	
69988,Brooklyn,11222,3,10	
69989,Brooklyn,11209,5,15	
69987,Brooklyn,11213,3,3	
69987,Brooklyn,11210,3,13	
69986,Brooklyn,11232,8,26	
69984,Brooklyn,11226,3,3	
69984,Brooklyn,11226,3,17	
69985,Brooklyn,11233,3,8	
69982,Brooklyn,11238,3,8	
69983,Brooklyn,11221,8,24	
69980,Brooklyn,11213,16,52	
69981,Brooklyn,11221,3,8	
69978,Manhattan,10029,7,23	
69979,Brooklyn,11203,5,13	
69977,Brooklyn,11221,3,10	
69975,Brooklyn,11226,3,10	
69976,Brooklyn,11237,10,32	
69974,Brooklyn,11211,4,12	
69973,Bronx,10467,5,15	
69972,Bronx,10467,3,10	
69971,Brooklyn,11221,3,8	
69969,Brooklyn,11221,3,8	
69970,Bronx,10453,5,16	
69967,Brooklyn,11216,15,48	
69968,Brooklyn,11221,21,68	
68921,Queens,11101,19,103	
69965,Brooklyn,11226,9,30	
69966,Manhattan,10035,9,30	
69963,Bronx,10459,4,12	
69964,Brooklyn,11249,3,10	
69361,Brooklyn,11238,34,134	
69962,Bronx,10467,3,8	
69961,Brooklyn,11226,7,22	
69960,Brooklyn,11206,3,10	
69958,Brooklyn,11233,3,8	
69959,Bronx,10454,3,3	
69959,Bronx,10454,3,13	
69956,Brooklyn,11233,3,9	
69957,Queens,11354,31,103	
69954,Brooklyn,11213,3,3	
69954,Brooklyn,11213,3,18	
69954,Brooklyn,11213,3,3	
69955,Brooklyn,11230,13,43	
69953,Queens,11101,33,110	
69952,Brooklyn,11208,2,6	
69950,Bronx,10460,7,21	
69951,Brooklyn,11205,6,20	
69948,Bronx,10458,9,30	
69949,Brooklyn,11237,3,8	
66574,Staten Island,10301,122,122	
67896,Brooklyn,11226,16,16	
67896,Brooklyn,11226,16,16	
67896,Brooklyn,11226,67,67	
67896,Brooklyn,11226,145,145	
67896,Brooklyn,11226,34,34	
67896,Brooklyn,11226,34,34	
67896,Brooklyn,11226,31,31	
67896,Brooklyn,11226,41,41	
64390,Manhattan,10003,4,4	
64390,Manhattan,10003,10,10	
64390,Manhattan,10003,16,16	
64390,Manhattan,10003,17,17	
64390,Manhattan,10003,18,18	
64390,Manhattan,10003,13,13	
64390,Manhattan,10003,15,15	
64390,Manhattan,10003,13,13	
64390,Manhattan,10003,19,19	
64390,Manhattan,10003,17,17	
64390,Manhattan,10003,15,15	
64390,Manhattan,10003,22,22	
64390,Manhattan,10003,18,18	
64390,Manhattan,10003,14,14	
64390,Manhattan,10003,17,17	
64390,Manhattan,10003,22,22	
64390,Manhattan,10003,13,13	
64390,Manhattan,10003,20,20	
64390,Manhattan,10003,19,19	
64390,Manhattan,10003,15,15	
64390,Manhattan,10002,10,10	
70538,Brooklyn,11212,160,160	
68530,Bronx,10475,52,52	
68530,Bronx,10475,150,150	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,207,207	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,175,175	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,175,175	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,175,175	
68530,Bronx,10475,175,175	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,18,18	
68530,Bronx,10475,36,36	
68530,Bronx,10475,26,26	
68530,Bronx,10475,38,38	
68530,Bronx,10475,175,175	
68530,Bronx,10475,175,175	
68530,Bronx,10475,384,384	
68530,Bronx,10475,52,52	
68530,Bronx,10475,175,175	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,175,175	
68530,Bronx,10475,175,175	
68530,Bronx,10475,384,384	
68530,Bronx,10475,384,384	
68530,Bronx,10475,207,207	
68530,Bronx,10475,150,150	
68530,Bronx,10475,207,207	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,32,32	
68530,Bronx,10475,32,32	
68530,Bronx,10475,207,207	
68530,Bronx,10475,36,36	
68530,Bronx,10475,38,38	
68530,Bronx,10475,26,26	
68530,Bronx,10475,18,18	
68530,Bronx,10475,34,34	
68530,Bronx,10475,34,34	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,207,207	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,150,150	
68530,Bronx,10475,175,175	
68530,Bronx,10475,207,207	
69757,Queens,11432,16,16	
69756,Brooklyn,11233,3,8	
69755,Brooklyn,11221,2,6	
69775,Brooklyn,11238,3,7	
69754,Brooklyn,11229,11,35	
69753,Brooklyn,11211,2,6	
69752,Brooklyn,11225,3,7	
69750,Brooklyn,11226,3,10	
69751,Manhattan,10035,3,10	
69749,Brooklyn,11205,9,27	
69748,Manhattan,10037,4,12	
69747,Brooklyn,11233,2,6	
69746,Brooklyn,11237,6,18	
69745,Brooklyn,11211,7,35	
69744,Bronx,10467,3,10	
69743,Brooklyn,11233,4,13	
69741,Bronx,10459,3,8	
69742,Bronx,10461,3,9	
69736,Brooklyn,11226,5,13	
69737,Brooklyn,11226,3,10	
69735,Brooklyn,11206,3,8	
63326,Brooklyn,11216,6,6	
69733,Brooklyn,11211,5,13	
69734,Staten Island,10301,2,2	
69734,Staten Island,10301,2,2	
69734,Staten Island,10301,2,14	
69732,Bronx,10457,7,23	
69740,Manhattan,10032,4,20	
69730,Brooklyn,11230,7,22	
69731,Bronx,10454,3,16	
69731,Bronx,10454,6,6	
69729,Brooklyn,11213,11,35	
69727,Brooklyn,11233,3,8	
69728,Brooklyn,11205,6,18	
69726,Brooklyn,11216,3,8	
69725,Brooklyn,11211,54,177	
69723,Brooklyn,11206,3,8	
69724,Brooklyn,11237,9,27	
69721,Brooklyn,11212,3,8	
69722,Brooklyn,11226,75,250	
69719,Brooklyn,11203,12,39	
69720,Bronx,10467,3,10	
69717,Bronx,10458,4,13	
69718,Brooklyn,11206,20,64	
69715,Brooklyn,11226,8,24	
69716,Brooklyn,11230,91,302	
69713,Queens,11103,12,38	
69714,Brooklyn,11207,3,8	
69712,Brooklyn,11238,2,9	
69710,Brooklyn,11225,6,18	
69711,Queens,11377,3,10	
69707,Brooklyn,11212,2,6	
69708,Bronx,10467,10,33	
69709,Manhattan,10030,27,134	
69705,Brooklyn,11237,3,10	
69706,Brooklyn,11215,6,18	
69703,Brooklyn,11233,3,8	
69704,Brooklyn,11233,3,9	
68894,Bronx,10461,44,44	
67286,Queens,11691,231,231	
67286,Queens,11691,85,85	
67693,Manhattan,10030,60,60	
67693,Manhattan,10039,52,52	
68188,Manhattan,10030,59,59	
68188,Manhattan,10030,30,30	
68432,Brooklyn,11208,32,32	
68432,Brooklyn,11208,294,294	
68432,Brooklyn,11208,319,319	
68432,Brooklyn,11208,294,294	
68432,Brooklyn,11208,294,294	
68432,Brooklyn,11208,294,294	
66720,Queens,11435,408,543	
69397,Brooklyn,11226,3,10	
69398,Brooklyn,11225,3,3	
69398,Brooklyn,11225,3,16	
69398,Brooklyn,11225,3,3	
69395,Brooklyn,11206,3,8	
69396,Brooklyn,11233,3,10	
69396,Brooklyn,11233,3,10	
51582,Bronx,10451,277,277	
58780,Brooklyn,11208,275,275	
64232,Queens,11691,173,173	
66102,Bronx,10459,32,32	
66970,Queens,11101,332,443	
67367,Queens,11691,224,224	
68080,Bronx,10459,151,151	
69392,Brooklyn,11230,3,10	
69393,Brooklyn,11216,3,10	
49713,Bronx,10456,95,95	
65563,Manhattan,10009,17,17	
68157,Brooklyn,11222,83,302	
68158,Brooklyn,11222,108,108	
69394,Queens,11419,3,10	
48996,Manhattan,10009,10,10	
48996,Manhattan,10009,11,11	
65306,Brooklyn,11212,95,96	
65306,Brooklyn,11212,78,78	
67130,Bronx,10452,245,245	
68210,Bronx,10456,148,148	
69184,Brooklyn,11212,173,174	
69391,Bronx,10451,3,8	
65582,Bronx,10458,53,53	
68542,Bronx,10472,133,133	
68267,Brooklyn,11220,81,81	
69390,Queens,11432,12,39	
69389,Brooklyn,11210,11,35	
68526,Brooklyn,11225,35,35	
68526,Brooklyn,11238,15,15	
68526,Brooklyn,11238,13,13	
68526,Brooklyn,11238,13,13	
69388,Brooklyn,11206,6,18	
69419,Brooklyn,11223,9,28	
69387,Brooklyn,11207,2,6	
62057,Brooklyn,11205,6,6	
62057,Brooklyn,11205,7,7	
62057,Brooklyn,11216,5,5	
68079,Manhattan,10002,15,78	
69386,Brooklyn,11207,3,9	
69385,Brooklyn,11221,3,10	
61840,Manhattan,10037,9,9	
61840,Manhattan,10037,7,7	
61840,Manhattan,10037,7,7	
61840,Manhattan,10037,3,3	
61840,Manhattan,10027,29,29	
69384,Brooklyn,11238,8,26	
68810,Manhattan,10033,47,47	
69383,Brooklyn,11230,5,14	
69382,Brooklyn,11211,7,23	
63968,Manhattan,10027,37,37	
69380,Queens,11103,3,10	
69381,Brooklyn,11226,141,467	
70537,Bronx,10457,96,96	
60963,Brooklyn,11220,8,8	
60963,Brooklyn,11220,76,76	
68268,Brooklyn,11220,87,87	
69378,Manhattan,10026,32,104	
69379,Brooklyn,11221,10,31	
67960,Bronx,10472,4,4	
69375,Brooklyn,11205,3,10	
69377,Brooklyn,11237,8,24	
69373,Bronx,10458,18,56	
69374,Manhattan,10009,30,113	
69372,Brooklyn,11216,9,28	
67540,Brooklyn,11208,6,32	
69371,Brooklyn,11206,2,6	
69369,Brooklyn,11221,3,8	
69370,Queens,11432,10,31	
67632,Bronx,10459,56,56	
67632,Bronx,10459,59,59	
68433,Manhattan,10025,194,194	
69367,Queens,11369,3,7	
69368,Brooklyn,11226,3,10	
69366,Brooklyn,11207,2,5	
69364,Brooklyn,11235,4,13	
69365,Brooklyn,11221,2,6	
69362,Brooklyn,11225,6,17	
69363,Brooklyn,11225,8,25	
69356,Bronx,10459,4,12	
67788,Bronx,10456,107,107	
69354,Brooklyn,11206,3,8	
67494,Staten Island,10302,48,48	
69353,Queens,11432,5,15	
69118,Manhattan,10002,132,132	
69118,Manhattan,10002,150,150	
69118,Manhattan,10002,139,139	
69118,Manhattan,10002,134,134	
69118,Manhattan,10002,108,108	
69118,Manhattan,10002,134,134	
69118,Manhattan,10002,140,140	
69118,Manhattan,10002,150,150	
69118,Manhattan,10002,123,123	
69118,Manhattan,10002,106,106	
69118,Manhattan,10002,137,137	
69118,Manhattan,10002,137,137	
65360,Manhattan,10011,18,18	
64768,Manhattan,10010,97,360	
64768,Manhattan,10010,77,360	
64768,Manhattan,10010,9,20	
64768,Manhattan,10010,98,365	
64768,Manhattan,10010,48,366	
69351,Queens,11368,2,6	
69352,Brooklyn,11216,9,28	
69349,Bronx,10459,3,3	
69349,Bronx,10459,3,17	
69350,Brooklyn,11221,3,8	
68660,Manhattan,10029,202,306	
68660,Manhattan,10029,111,147	
68660,Manhattan,10029,199,308	
68661,Manhattan,10029,184,272	
68661,Manhattan,10029,204,272	
68661,Manhattan,10029,16,56	
68662,Manhattan,10035,44,64	
68662,Manhattan,10035,230,341	
69348,Queens,11385,13,42	
48143,Manhattan,10030,16,16	
48143,Manhattan,10039,13,13	
48143,Manhattan,10032,13,13	
48143,Manhattan,10032,16,16	
69346,Bronx,10467,5,16	
69347,Brooklyn,11203,3,18	
69347,Brooklyn,11203,3,3	
69347,Brooklyn,11203,3,3	
64745,Manhattan,10009,45,45	
69344,Brooklyn,11206,17,55	
69345,Brooklyn,11205,3,7	
67890,Manhattan,10037,106,106	
67890,Manhattan,10037,108,108	
68229,Brooklyn,11233,13,41	
69342,Bronx,10457,9,27	
69343,Brooklyn,11225,1,1	
69343,Brooklyn,11225,4,11	
68382,Bronx,10453,40,164	
69341,Brooklyn,11221,3,8	
66099,Queens,11106,2,14	
69096,Brooklyn,11249,3,7	
69097,Bronx,10463,36,120	
66137,Manhattan,10019,41,41	
69094,Brooklyn,11210,3,8	
69095,Brooklyn,11210,3,8	
69092,Brooklyn,11211,3,9	
69093,Bronx,10467,2,6	
67438,Bronx,10454,12,12	
67438,Bronx,10454,16,16	
67438,Bronx,10455,9,9	
67438,Bronx,10456,7,7	
67438,Bronx,10459,30,30	
67438,Bronx,10455,16,16	
69089,Manhattan,10027,6,20	
69091,Bronx,10459,3,10	
69088,Brooklyn,11235,6,20	
67504,Manhattan,10036,54,54	
67575,Bronx,10468,43,43	
69086,Manhattan,10027,3,8	
69087,Brooklyn,11206,5,24	
69084,Brooklyn,11210,3,8	
69085,Brooklyn,11210,3,8	
69082,Brooklyn,11206,3,8	
69083,Manhattan,10002,9,29	
69081,Queens,11377,3,10	
69079,Brooklyn,11203,3,10	
69080,Brooklyn,11203,3,10	
67572,Bronx,10453,52,52	
69077,Brooklyn,11222,1,9	
69077,Brooklyn,11222,1,1	
69078,Bronx,10455,3,8	
69075,Brooklyn,11206,3,10	
69076,Brooklyn,11237,16,53	
64829,Bronx,10470,80,80	
69074,Brooklyn,11219,3,7	
69073,Queens,11432,6,17	
69071,Brooklyn,11226,3,8	
69072,Brooklyn,11226,3,10	
69070,Brooklyn,11206,6,18	
69069,Brooklyn,11206,3,15	
69068,Brooklyn,11221,1,1	
69068,Brooklyn,11221,4,15	
69067,Queens,11694,9,27	
69065,Manhattan,10035,4,12	
69066,Queens,11694,9,27	
68172,Bronx,10455,79,80	
69064,Brooklyn,11221,3,7	
69062,Brooklyn,11206,3,8	
69063,Brooklyn,11206,3,8	
67522,Bronx,10458,108,108	
69061,Queens,11432,3,10	
69060,Queens,11105,2,6	
67891,Manhattan,10035,24,24	
67891,Manhattan,10035,42,42	
67891,Manhattan,10035,9,9	
67891,Manhattan,10035,4,4	
67891,Manhattan,10035,24,24	
67891,Manhattan,10035,29,29	
67891,Manhattan,10035,21,21	
67891,Manhattan,10035,31,31	
67891,Manhattan,10035,45,45	
69058,Brooklyn,11233,3,7	
69059,Brooklyn,11207,3,8	
69056,Manhattan,10030,3,8	
69057,Brooklyn,11221,3,10	
69054,Brooklyn,11210,2,6	
69055,Brooklyn,11210,2,6	
69053,Brooklyn,11226,7,21	
69051,Brooklyn,11206,3,8	
69052,Brooklyn,11206,8,25	
69050,Manhattan,10030,18,58	
69049,Bronx,10456,4,12	
69047,Queens,11105,4,13	
69048,Brooklyn,11221,3,7	
61587,Manhattan,10031,20,20	
69045,Brooklyn,11226,10,31	
69046,Brooklyn,11226,8,25	
61875,Manhattan,10029,426,426	
61875,Manhattan,10029,376,376	
61875,Manhattan,10029,396,396	
61875,Manhattan,10029,396,396	
62299,Queens,11432,200,200	
65349,Bronx,10459,15,15	
65349,Bronx,10459,16,16	
65378,Manhattan,10039,15,15	
65378,Manhattan,10039,13,13	
65378,Manhattan,10039,16,16	
65378,Manhattan,10039,10,10	
65378,Manhattan,10039,9,9	
65378,Manhattan,10030,16,16	
65378,Manhattan,10030,20,20	
65378,Manhattan,10030,10,10	
65378,Manhattan,10030,10,10	
65378,Manhattan,10030,10,10	
65378,Manhattan,10030,10,10	
65378,Manhattan,10030,10,10	
65378,Manhattan,10039,10,10	
65378,Manhattan,10039,10,10	
65378,Manhattan,10039,10,10	
65378,Manhattan,10039,18,18	
66563,Manhattan,10039,18,18	
67129,Queens,11432,70,70	
67287,Queens,11691,63,63	
67576,Bronx,10467,49,49	
67619,Bronx,10468,21,21	
67619,Bronx,10468,21,21	
67699,Queens,11385,24,24	
67699,Queens,11385,24,24	
67699,Queens,11385,24,24	
67705,Brooklyn,11211,29,29	
67705,Brooklyn,11211,24,24	
67705,Brooklyn,11211,18,18	
68076,Manhattan,10031,16,43	
68177,Manhattan,10019,278,278	
68189,Manhattan,10024,168,168	
68663,Brooklyn,11216,11,35	
68664,Brooklyn,11221,7,21	
63151,Bronx,10474,183,183	
64027,Manhattan,10029,276,276	
64027,Manhattan,10029,85,85	
64406,Bronx,10452,250,250	
65392,Manhattan,10035,208,208	
65392,Manhattan,10035,92,92	
65392,Manhattan,10035,208,208	
65392,Manhattan,10035,148,148	
66644,Brooklyn,11212,118,118	
66670,Brooklyn,11216,5,5	
66670,Brooklyn,11216,16,16	
66670,Brooklyn,11216,16,16	
66670,Brooklyn,11216,9,9	
66670,Brooklyn,11216,6,6	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11238,6,6	
66670,Brooklyn,11238,7,7	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11233,36,36	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11221,15,15	
66670,Brooklyn,11238,9,9	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11221,6,6	
66670,Brooklyn,11221,4,4	
66670,Brooklyn,11221,3,3	
66670,Brooklyn,11221,4,4	
66670,Brooklyn,11221,3,3	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,11,11	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,15,15	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11216,6,6	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11221,9,9	
66670,Brooklyn,11221,6,6	
66670,Brooklyn,11205,8,8	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11221,20,20	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,4,4	
66670,Brooklyn,11216,12,12	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,12,12	
66670,Brooklyn,11216,12,12	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11216,7,7	
66670,Brooklyn,11238,8,8	
66670,Brooklyn,11238,3,3	
66670,Brooklyn,11238,6,6	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,3,3	
66670,Brooklyn,11212,3,3	
66670,Brooklyn,11212,3,3	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11205,8,8	
66670,Brooklyn,11205,3,3	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,6,6	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11216,6,6	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11216,5,5	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,7,7	
66670,Brooklyn,11216,3,3	
66670,Brooklyn,11216,5,5	
66670,Brooklyn,11216,8,8	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11212,4,4	
66670,Brooklyn,11205,6,6	
67459,Bronx,10451,21,21	
67459,Bronx,10451,21,21	
67523,Bronx,10453,175,175	
67636,Manhattan,10002,198,198	
68657,Brooklyn,11222,3,7	
68658,Brooklyn,11206,2,18	
68658,Brooklyn,11206,3,3	
68658,Brooklyn,11206,2,2	
63777,Queens,11375,144,144	
63777,Queens,11375,115,115	
67154,Bronx,10460,30,30	
67805,Bronx,10453,102,102	
61678,Bronx,10454,178,178	
68347,Bronx,10452,400,400	
68649,Bronx,10452,10,31	
68650,Brooklyn,11233,3,7	
54577,Brooklyn,11238,15,50	
65320,Bronx,10454,152,152	
67458,Brooklyn,11237,6,6	
67458,Brooklyn,11221,12,12	
59104,Bronx,10466,109,109	
66565,Brooklyn,11207,2,2	
66565,Brooklyn,11208,9,9	
66565,Brooklyn,11207,6,6	
66565,Brooklyn,11207,6,6	
66565,Brooklyn,11207,6,6	
66565,Brooklyn,11207,6,6	
66565,Brooklyn,11207,10,10	
68641,Bronx,10462,2,6	
61641,Brooklyn,11221,23,23	
61641,Brooklyn,11221,23,23	
61641,Brooklyn,11221,16,16	
61641,Brooklyn,11221,14,14	
61641,Brooklyn,11221,14,14	
61641,Brooklyn,11221,14,14	
61641,Brooklyn,11221,12,12	
61641,Brooklyn,11221,14,14	
61641,Brooklyn,11221,16,16	
67462,Manhattan,10009,29,29	
67483,Bronx,10469,3,3	
67483,Bronx,10466,2,2	
67483,Bronx,10467,8,8	
67483,Bronx,10467,8,8	
67483,Bronx,10467,8,8	
67483,Bronx,10469,3,3	
67483,Bronx,10469,3,3	
