ARREST_PRECINCT,new_arrest_date,count
7,2021/10,181
20,2018/10,131
49,2006/03,285
17,2006/01,159
34,2018/04,257
50,2016/09,159
112,2015/11,183
94,2014/06,155
7,2009/06,295
50,2008/04,164
20,2017/03,166
107,2014/01,268
24,2009/05,238
17,2007/09,196
10,2021/03,131
26,2021/05,78
94,2009/12,121
24,2020/04,77
52,2020/12,257
69,2020/12,83
84,2020/08,88
108,2019/09,128
44,2021/06,305
47,2021/05,268
23,2021/03,140
26,2021/01,131
46,2018/10,551
101,2006/04,253
83,2006/03,607
77,2017/09,347
28,2017/07,253
18,2016/12,402
25,2016/09,669
5,2016/09,450
40,2016/06,928
13,2016/05,331
90,2016/01,303
110,2015/09,437
71,2014/10,453
77,2014/07,553
83,2014/04,519
72,2013/08,319
70,2013/09,442
105,2013/07,444
25,2013/05,882
34,2013/05,508
9,2013/01,325
115,2012/11,385
32,2011/09,563
108,2011/09,171
76,2011/07,156
108,2011/07,256
28,2011/02,506
81,2011/02,473
122,2010/07,361
43,2010/07,914
46,2009/09,993
115,2009/05,790
46,2009/02,1144
108,2008/08,225
102,2008/05,454
25,2008/03,896
42,2007/12,392
24,2007/11,300
49,2007/09,247
25,2007/05,769
45,2007/04,247
68,2007/01,203
44,2006/12,819
32,2006/11,599
112,2019/11,128
26,2008/06,300
6,2020/04,98
120,2020/01,280
33,2020/01,150
108,2021/12,135
23,2021/08,193
52,2018/10,415
112,2018/12,165
50,2006/02,147
103,2017/11,396
25,2017/02,474
28,2016/12,359
28,2015/12,301
18,2015/06,398
113,2013/07,699
107,2013/06,256
78,2012/12,191
90,2012/02,455
69,2010/12,149
62,2010/03,241
105,2007/05,397
83,2019/11,181
61,2021/07,136
30,2015/12,243
34,2007/08,452
77,2020/10,168
13,2021/03,140
23,2014/12,231
49,2012/06,312
100,2008/12,168
28,2020/03,130
13,2021/11,169
32,2021/02,147
100,2012/09,130
22,2016/06,16
78,2019/05,118
108,2019/02,158
120,2019/03,363
14,2019/02,567
101,2019/01,197
75,2019/04,477
23,2019/04,250
17,2019/08,137
30,2021/11,146
45,2021/10,146
69,2021/08,101
20,2021/06,73
73,2021/01,260
46,2018/08,510
40,2018/08,540
113,2018/12,511
25,2018/12,350
14,2018/01,931
48,2006/05,438
70,2006/04,421
78,2006/04,165
90,2006/02,338
19,2017/12,236
114,2017/11,362
76,2017/07,192
76,2017/08,185
32,2017/03,330
101,2016/11,237
30,2015/11,274
50,2015/08,181
34,2015/04,403
50,2015/01,106
103,2014/05,970
47,2014/05,667
62,2014/04,267
84,2014/01,346
18,2014/02,472
43,2013/12,534
121,2013/10,350
17,2013/06,183
114,2013/05,554
88,2012/12,215
5,2012/10,560
113,2011/12,515
70,2011/09,407
60,2011/07,465
67,2010/11,493
106,2010/11,240
78,2010/04,167
7,2009/12,228
79,2009/12,669
63,2009/09,187
23,2009/02,501
115,2008/09,640
79,2008/03,741
69,2007/12,190
104,2007/11,329
14,2007/10,1149
115,2006/12,582
18,2006/10,376
44,2017/12,516
14,2012/01,1228
101,2010/07,336
71,2009/08,512
94,2019/03,85
94,2018/11,110
7,2017/06,231
102,2015/07,355
88,2015/06,207
81,2014/11,335
9,2012/02,351
105,2010/04,423
88,2010/02,162
19,2010/02,262
42,2019/12,208
79,2020/11,213
7,2019/09,149
7,2020/03,152
6,2018/01,266
63,2018/03,188
122,2017/04,140
6,2016/11,217
1,2012/12,315
69,2011/05,274
62,2011/03,217
68,2020/06,56
94,2014/03,177
123,2006/11,74
63,2020/09,130
41,2020/06,118
71,2020/04,89
40,2020/12,377
48,2020/10,243
24,2020/10,102
24,2019/03,119
79,2021/01,231
120,2018/10,407
77,2018/10,300
9,2018/10,172
40,2006/06,903
79,2006/03,655
18,2006/03,348
67,2017/05,443
101,2016/12,250
50,2016/06,160
18,2015/08,498
106,2015/08,322
61,2015/08,238
68,2015/04,216
18,2015/03,458
1,2014/12,234
13,2014/08,485
71,2014/06,428
50,2014/06,174
71,2014/04,392
25,2014/03,879
28,2014/03,490
13,2014/01,514
50,2013/12,171
61,2012/09,249
49,2012/07,275
9,2012/06,366
45,2012/03,286
7,2012/01,335
32,2011/12,512
81,2011/06,569
18,2010/12,412
6,2010/08,413
61,2009/11,242
62,2009/08,196
120,2009/06,680
75,2008/11,1149
25,2008/07,689
6,2008/06,380
109,2008/03,436
75,2007/07,1007
33,2007/05,524
28,2006/11,507
49,2017/03,295
61,2016/06,200
40,2015/04,978
113,2012/10,593
34,2011/01,479
111,2010/05,174
7,2008/06,231
109,2007/07,391
33,2019/07,203
79,2019/06,302
111,2019/07,81
24,2021/12,132
34,2021/08,141
28,2018/07,171
62,2018/07,161
78,2006/01,161
49,2017/07,309
68,2016/08,233
104,2016/06,279
94,2016/06,111
63,2011/07,196
18,2007/05,422
26,2012/04,269
26,2007/07,280
69,2007/06,239
84,2016/07,254
33,2013/09,412
66,2011/11,127
1,2020/11,91
77,2020/09,171
22,2019/12,1
52,2019/01,443
47,2019/11,291
68,2019/10,163
108,2020/04,76
107,2021/02,145
42,2021/04,200
112,2012/04,204
13,2018/07,328
42,2006/06,454
110,2006/05,607
103,2006/05,648
40,2018/01,727
69,2017/08,242
75,2017/06,682
83,2017/03,343
5,2017/04,418
9,2016/02,285
69,2016/01,246
84,2016/01,397
66,2015/06,185
52,2015/02,613
81,2014/12,191
60,2014/10,443
19,2014/04,264
114,2014/02,506
72,2014/01,319
61,2013/12,241
68,2013/11,188
24,2013/06,231
72,2013/03,293
105,2013/04,434
24,2013/03,287
81,2013/01,440
72,2012/07,285
108,2012/04,159
17,2012/04,146
77,2011/08,632
24,2011/02,270
46,2010/11,798
61,2010/02,231
44,2010/01,1278
48,2010/01,793
73,2009/08,1129
13,2009/05,443
6,2009/04,437
33,2009/04,559
44,2008/11,1019
68,2008/05,219
72,2008/04,351
20,2006/11,245
121,2020/02,208
41,2017/10,449
109,2016/05,385
42,2016/02,487
72,2020/08,158
101,2019/05,202
32,2020/05,201
62,2021/05,98
17,2018/09,96
123,2018/02,99
68,2006/02,133
9,2006/01,315
32,2016/05,475
9,2013/11,367
102,2013/01,368
49,2020/09,107
88,2018/03,130
68,2009/06,222
112,2018/09,110
22,2018/02,6
102,2020/08,112
52,2020/08,235
18,2019/01,284
45,2019/01,190
5,2020/03,215
67,2021/08,259
10,2018/10,156
71,2018/08,295
10,2018/02,187
32,2006/06,494
120,2017/12,312
32,2017/11,293
14,2017/05,808
73,2017/03,485
110,2016/07,338
17,2016/01,141
70,2015/03,468
83,2014/07,427
72,2014/04,357
25,2014/04,931
69,2014/04,303
112,2013/08,205
10,2013/08,324
103,2012/10,683
71,2012/08,506
19,2012/07,261
88,2012/03,363
49,2011/09,251
109,2010/08,439
113,2010/05,753
34,2010/02,420
48,2010/02,686
7,2009/11,253
76,2009/06,211
48,2009/03,572
81,2008/05,401
30,2008/01,472
112,2007/11,157
79,2017/01,365
73,2008/06,958
113,2008/04,546
26,2007/04,225
111,2019/11,84
105,2021/08,164
78,2021/08,67
103,2021/03,281
61,2006/07,252
33,2017/09,283
9,2016/05,288
61,2013/11,262
110,2011/03,533
106,2010/02,290
90,2019/11,187
46,2017/04,468
30,2017/07,173
76,2021/08,65
111,2019/02,75
68,2020/10,131
73,2019/06,314
6,2019/08,222
113,2020/02,394
75,2021/04,233
14,2021/02,319
40,2013/07,846
120,2018/11,342
19,2006/03,364
30,2006/02,340
13,2017/08,306
5,2016/07,488
70,2016/06,314
34,2016/01,341
30,2015/10,285
13,2015/08,543
100,2015/03,193
24,2015/02,209
110,2014/06,552
25,2014/02,943
5,2014/02,436
75,2012/02,1177
50,2011/06,240
23,2010/11,495
88,2010/11,282
26,2010/05,259
28,2010/01,602
68,2009/12,146
72,2009/08,269
6,2009/05,409
115,2009/02,916
43,2008/09,885
13,2008/06,320
30,2008/05,382
101,2008/03,302
120,2006/10,664
84,2006/10,397
41,2017/03,472
34,2017/01,417
40,2015/11,996
40,2015/03,1113
114,2009/01,553
26,2008/04,292
123,2008/03,107
67,2020/07,160
46,2021/08,253
81,2018/06,190
102,2017/12,242
45,2017/08,218
112,2017/03,148
9,2015/12,272
122,2015/10,182
104,2015/07,301
14,2015/06,990
105,2015/02,346
63,2010/10,240
107,2016/05,222
105,2020/08,125
9,2020/08,74
90,2020/05,144
10,2017/02,158
123,2016/08,136
72,2016/02,253
68,2013/02,157
66,2012/07,141
100,2010/06,203
50,2010/05,223
69,2008/07,193
24,2016/04,211
108,2020/11,60
9,2019/09,158
78,2008/08,131
81,2021/07,121
45,2018/05,236
109,2006/06,399
102,2017/10,364
101,2017/08,205
28,2017/08,286
61,2017/09,189
60,2017/01,352
33,2017/02,294
52,2016/11,535
102,2016/07,361
120,2016/02,341
83,2015/09,340
1,2015/08,321
90,2015/08,298
79,2015/08,441
106,2014/10,362
45,2014/10,296
114,2014/08,480
30,2014/06,349
79,2014/04,650
49,2013/03,352
17,2013/01,198
112,2012/09,237
114,2012/08,387
115,2011/05,640
25,2010/09,778
28,2009/09,555
24,2009/04,275
72,2008/12,315
44,2008/05,1322
1,2008/05,468
32,2008/04,565
66,2007/11,129
46,2007/09,1006
101,2007/08,297
62,2007/08,231
9,2007/06,333
69,2009/01,200
112,2008/12,216
14,2008/11,1131
17,2008/05,135
122,2020/11,99
49,2020/10,169
45,2019/08,192
63,2019/09,103
49,2018/06,287
43,2013/06,621
66,2012/06,192
62,2010/05,230
7,2009/02,273
104,2019/05,183
9,2015/10,336
20,2012/01,171
111,2006/11,192
17,2019/02,109
7,2016/02,207
68,2006/11,176
107,2020/09,90
113,2020/10,250
61,2019/02,140
113,2021/09,270
108,2021/07,128
43,2018/05,441
88,2018/02,135
52,2006/01,663
44,2006/01,1068
41,2006/01,570
20,2017/11,167
109,2017/12,308
44,2017/07,577
46,2016/12,404
122,2016/05,187
68,2016/01,199
77,2015/11,335
67,2015/11,450
84,2015/11,308
47,2015/10,429
103,2015/06,741
44,2015/05,980
69,2015/03,272
5,2015/02,345
69,2014/12,179
61,2014/09,251
20,2014/09,210
17,2014/07,216
22,2014/06,53
14,2014/06,1256
42,2014/03,669
109,2013/12,409
112,2013/07,191
88,2013/06,230
108,2013/06,251
84,2013/03,382
34,2012/07,507
100,2012/05,203
73,2012/01,1281
110,2012/01,515
40,2011/04,979
112,2011/02,196
33,2010/11,487
90,2010/07,332
23,2009/12,398
25,2009/07,697
14,2009/07,1154
63,2007/11,239
68,2006/09,170
50,2009/04,224
71,2008/06,374
25,2007/03,881
83,2007/02,576
13,2006/09,308
79,2019/11,208
114,2021/10,310
109,2016/07,395
112,2014/12,165
19,2013/03,308
72,2010/03,381
50,2009/06,280
109,2020/07,147
100,2019/03,137
68,2019/08,135
7,2006/05,263
30,2017/04,179
76,2013/08,167
100,2011/12,126
66,2009/04,151
33,2015/01,386
101,2013/01,238
7,2020/06,62
17,2021/08,63
22,2006/03,85
123,2006/12,84
94,2019/08,69
22,2020/09,3
49,2019/02,230
63,2019/08,141
50,2019/11,122
123,2020/01,80
115,2021/04,196
34,2018/08,261
113,2018/02,466
69,2006/02,169
115,2006/02,517
13,2017/06,377
23,2017/06,361
14,2016/12,837
33,2016/10,363
14,2016/08,877
66,2016/06,155
84,2016/06,391
40,2015/09,1023
83,2015/01,321
46,2013/12,582
61,2013/09,238
102,2013/06,346
73,2012/10,1043
115,2012/08,527
106,2012/06,333
123,2011/08,108
113,2011/05,712
41,2011/04,793
5,2011/02,384
34,2009/04,514
112,2009/03,261
23,2008/09,471
28,2008/05,504
32,2007/05,578
122,2007/01,376
30,2006/12,310
113,2021/01,236
45,2017/03,222
23,2015/04,352
41,2013/01,615
48,2012/02,572
102,2010/03,369
112,2010/01,223
103,2007/08,548
33,2020/12,146
110,2020/11,165
66,2020/10,82
60,2020/04,107
70,2020/02,239
1,2016/08,320
123,2014/03,128
108,2010/02,232
50,2007/05,227
49,2008/11,234
112,2007/06,206
106,2020/01,186
101,2017/10,226
50,2006/09,165
76,2020/03,56
22,2017/12,20
22,2016/10,14
66,2013/07,149
108,2020/12,96
18,2020/11,134
77,2019/06,261
67,2019/09,333
63,2020/01,140
114,2021/11,316
75,2021/09,366
19,2021/07,133
84,2021/01,184
20,2006/08,167
78,2006/05,200
33,2006/02,465
101,2006/01,293
101,2018/04,199
32,2017/10,340
101,2017/02,211
23,2016/10,387
43,2015/10,505
45,2015/08,251
108,2015/08,209
62,2015/08,249
68,2015/06,167
13,2015/06,444
7,2015/03,266
106,2015/02,282
63,2014/10,183
105,2014/07,418
40,2014/03,1171
103,2014/01,923
79,2013/09,632
103,2013/05,815
6,2013/04,352
40,2012/11,793
115,2012/05,597
49,2012/03,344
50,2011/10,204
49,2010/12,287
60,2010/02,323
52,2009/11,748
66,2009/11,154
72,2009/11,278
107,2009/09,295
70,2008/06,431
115,2008/03,738
100,2007/12,112
14,2007/03,1488
105,2006/11,401
73,2006/08,774
47,2017/02,422
19,2016/06,269
19,2015/06,240
14,2015/02,1189
46,2007/03,1217
102,2007/02,323
102,2020/09,172
110,2019/12,208
24,2019/11,110
9,2021/08,169
102,2006/04,314
102,2018/04,361
88,2015/10,215
78,2013/08,202
109,2020/11,176
100,2021/07,70
78,2006/02,128
112,2020/03,110
112,2020/10,92
20,2019/02,131
44,2019/04,543
106,2019/01,176
72,2019/04,288
14,2020/05,225
40,2020/02,493
33,2020/03,152
84,2021/09,170
79,2021/06,192
63,2018/11,146
49,2018/11,256
79,2006/07,565
32,2006/05,510
107,2006/02,290
109,2006/01,527
62,2017/12,182
105,2017/11,349
94,2017/08,127
34,2017/02,375
68,2016/09,221
41,2015/08,605
101,2015/07,292
52,2015/05,607
20,2015/03,153
23,2015/02,363
32,2014/12,246
121,2014/05,506
81,2014/03,456
18,2013/04,489
14,2013/02,1164
46,2013/01,682
113,2013/01,631
42,2012/12,441
44,2012/02,1186
72,2012/01,317
17,2011/09,147
76,2011/08,134
104,2011/08,356
73,2011/07,1360
6,2011/05,442
43,2011/03,1137
49,2011/03,329
42,2010/08,618
48,2010/07,651
88,2010/06,281
17,2010/04,151
20,2009/12,191
104,2009/09,345
113,2009/09,624
123,2009/09,115
75,2009/08,1275
60,2009/06,467
113,2009/05,655
113,2009/02,582
62,2008/07,224
33,2008/04,584
69,2007/09,211
114,2020/01,288
32,2015/07,460
33,2008/01,766
33,2007/01,709
107,2019/04,176
50,2021/03,108
78,2018/10,115
81,2013/02,415
26,2011/09,321
60,2011/08,383
61,2007/03,330
22,2012/04,54
111,2011/03,233
43,2020/07,163
66,2015/05,165
76,2010/07,175
17,2014/05,140
22,2008/08,68
94,2020/05,62
67,2020/10,252
43,2019/02,355
76,2020/01,118
43,2021/11,306
84,2018/10,344
43,2018/11,292
100,2018/10,135
6,2006/06,303
77,2006/06,542
60,2018/04,337
34,2017/10,357
61,2016/10,224
32,2016/04,462
47,2016/03,473
24,2016/01,248
73,2015/12,559
90,2015/03,336
84,2014/12,274
62,2014/09,252
103,2014/09,904
67,2014/05,634
18,2014/03,584
114,2013/10,479
115,2013/08,568
76,2013/02,179
122,2012/11,225
23,2012/03,528
62,2011/11,210
40,2011/09,817
107,2011/10,237
73,2011/08,1310
79,2011/09,609
83,2011/08,641
10,2011/07,284
17,2011/01,191
44,2010/11,1262
77,2010/04,630
110,2009/12,449
5,2009/12,442
44,2009/11,1224
47,2009/11,560
106,2009/08,263
60,2009/05,409
47,2009/03,719
14,2009/02,1254
23,2008/12,428
71,2008/10,425
67,2008/07,491
52,2007/10,811
6,2007/09,374
10,2007/03,327
1,2006/03,367
32,2015/04,467
122,2008/03,389
49,2007/06,220
34,2019/06,213
20,2019/12,94
88,2021/09,67
1,2021/09,154
23,2021/06,148
113,2021/08,266
107,2021/05,133
20,2017/04,187
62,2013/07,169
7,2011/10,323
90,2010/08,317
94,2010/05,156
19,2011/01,257
17,2008/04,110
72,2018/08,251
100,2018/06,132
22,2017/11,23
122,2013/07,233
19,2012/09,295
123,2010/01,164
100,2007/10,129
112,2017/05,122
101,2019/04,186
110,2019/04,306
105,2019/06,217
106,2019/09,175
84,2020/05,101
90,2021/09,147
79,2021/04,160
123,2018/11,96
63,2018/06,165
41,2018/12,240
14,2018/05,745
61,2018/01,227
26,2006/07,262
107,2018/04,203
105,2017/10,318
18,2017/09,454
47,2017/04,488
49,2017/04,306
44,2017/03,608
40,2016/12,694
44,2016/06,660
77,2016/08,380
23,2016/05,432
46,2016/03,453
90,2015/09,332
108,2015/05,189
14,2015/04,1158
76,2015/05,176
107,2014/06,295
47,2013/12,411
44,2013/11,917
94,2013/09,161
25,2013/08,757
77,2013/07,498
49,2013/06,333
19,2013/05,278
13,2013/01,448
40,2012/12,859
77,2012/10,526
71,2012/03,509
62,2012/02,222
113,2011/09,515
24,2011/03,287
70,2011/02,466
22,2010/10,82
43,2010/10,1065
106,2009/12,280
102,2009/09,321
5,2009/09,479
14,2009/08,1126
76,2009/04,178
28,2009/03,628
7,2009/03,373
63,2008/08,193
47,2007/10,628
77,2006/11,442
44,2021/02,308
71,2008/01,444
83,2007/07,557
78,2007/01,155
33,2006/12,407
70,2019/08,215
63,2021/12,116
81,2021/06,115
105,2006/09,390
25,2016/05,666
122,2016/04,180
79,2014/12,228
120,2014/12,158
5,2010/09,464
10,2008/08,352
19,2007/10,333
123,2007/07,91
18,2007/01,350
41,2020/05,195
62,2020/04,69
24,2006/04,216
111,2015/07,143
122,2011/12,297
107,2007/11,215
94,2013/04,203
78,2021/05,85
27,2007/06,1
45,2019/02,191
121,2019/04,193
109,2019/07,307
48,2021/12,216
60,2021/10,194
114,2021/08,330
104,2021/04,119
66,2018/05,126
112,2018/06,112
110,2006/06,547
81,2006/05,340
114,2006/04,587
78,2017/11,217
100,2017/11,133
88,2017/08,164
115,2017/09,405
32,2017/07,269
46,2017/07,367
94,2017/07,130
106,2017/05,223
10,2017/04,165
42,2016/11,467
77,2016/11,327
113,2016/10,578
79,2016/05,310
88,2014/09,222
114,2014/07,562
84,2014/04,374
14,2014/03,1437
25,2013/11,789
52,2013/06,783
1,2013/05,389
61,2012/11,203
30,2012/08,365
70,2011/10,453
61,2011/03,302
40,2011/02,830
42,2011/02,671
83,2010/06,555
79,2010/03,678
41,2010/01,638
7,2009/10,284
84,2009/05,450
9,2008/09,361
103,2008/08,616
81,2008/08,430
94,2008/06,124
33,2008/03,640
43,2008/01,1072
110,2007/06,590
14,2006/11,1163
69,2015/05,252
79,2015/04,435
19,2012/06,305
46,2008/10,1196
47,2008/08,688
76,2019/12,73
24,2018/11,144
88,2018/08,118
111,2016/09,141
100,2013/09,153
7,2011/09,259
48,2020/08,209
115,2019/09,321
100,2019/04,121
78,2013/10,201
63,2008/07,198
100,2017/10,165
68,2007/12,129
14,2020/12,298
52,2019/10,403
67,2019/03,392
111,2019/01,69
6,2019/01,184
84,2019/02,239
32,2019/05,265
83,2020/01,216
34,2021/12,90
44,2021/08,393
83,2018/07,249
79,2018/07,406
34,2006/06,438
88,2017/11,144
73,2016/10,667
40,2015/10,1145
1,2015/09,378
78,2015/09,211
112,2015/02,185
44,2014/10,1050
18,2014/08,490
68,2014/06,213
25,2014/05,962
47,2014/01,484
76,2014/01,155
30,2013/12,285
83,2013/08,582
120,2013/07,409
34,2013/06,358
73,2013/03,1110
23,2013/03,509
120,2013/02,541
46,2013/02,617
20,2012/11,139
102,2012/07,396
25,2012/07,863
113,2012/03,751
110,2011/10,565
28,2011/05,504
18,2011/01,424
40,2010/12,800
106,2010/10,371
122,2010/06,389
105,2010/05,416
34,2009/11,584
94,2009/07,166
45,2009/05,304
73,2008/08,1022
104,2008/05,282
14,2007/05,1225
63,2016/04,170
84,2013/01,358
45,2012/05,303
112,2010/06,208
63,2010/03,173
107,2007/04,220
70,2020/09,119
110,2019/02,242
32,2020/03,160
76,2021/06,54
5,2018/11,254
61,2016/11,220
70,2011/06,468
68,2010/05,204
69,2006/11,205
20,2008/07,172
22,2008/10,86
94,2006/05,121
94,2019/05,108
78,2019/02,119
17,2019/01,126
13,2019/03,258
113,2019/05,546
121,2019/07,246
114,2020/06,148
7,2020/04,112
70,2021/12,196
73,2021/08,200
104,2021/05,162
13,2018/09,231
111,2018/06,89
20,2006/03,197
83,2018/04,248
68,2017/03,263
19,2017/03,210
62,2016/06,184
48,2016/02,512
72,2015/10,253
106,2015/05,294
33,2015/03,432
75,2014/12,640
61,2014/10,294
46,2014/08,788
7,2014/08,317
102,2013/09,325
43,2013/05,722
45,2012/09,284
60,2012/05,411
68,2012/05,181
61,2012/04,315
109,2012/03,496
28,2012/01,582
77,2011/03,573
52,2010/02,944
84,2010/02,364
34,2010/01,567
9,2010/01,392
13,2009/08,391
114,2009/04,599
75,2008/12,972
23,2008/10,512
33,2008/06,538
1,2007/07,410
19,2007/01,354
94,2007/01,120
10,2006/11,308
46,2017/03,510
109,2020/04,112
42,2021/02,266
6,2016/07,191
106,2013/09,326
7,2015/04,230
121,2020/08,127
17,2020/05,65
28,2021/11,170
50,2014/01,195
78,2009/04,162
68,2008/04,203
50,2013/06,170
22,2019/01,6
22,2010/05,65
52,2020/11,234
108,2019/01,157
115,2019/04,308
112,2019/06,144
84,2019/09,235
52,2021/08,355
5,2021/07,176
25,2018/06,375
33,2018/06,193
42,2006/07,384
28,2006/03,501
79,2006/01,500
122,2006/01,259
25,2018/03,468
33,2017/07,262
1,2017/02,243
112,2015/10,182
44,2015/09,1030
48,2015/05,507
108,2015/04,244
5,2015/04,532
44,2014/09,999
19,2014/08,241
17,2014/03,223
48,2013/11,540
48,2013/09,571
23,2013/01,459
42,2012/11,348
18,2012/06,430
103,2011/10,653
94,2011/09,119
101,2011/07,318
28,2011/06,510
72,2011/03,357
34,2010/12,459
41,2010/06,587
19,2010/04,252
47,2010/01,617
42,2010/02,571
108,2009/09,225
106,2009/05,378
84,2009/04,400
106,2008/12,240
111,2008/12,104
30,2008/11,324
110,2008/09,564
34,2008/08,526
78,2008/07,143
46,2007/10,1045
81,2007/02,388
75,2017/01,781
71,2015/06,366
34,2020/07,67
33,2020/06,78
62,2020/03,95
10,2012/09,254
62,2006/08,216
24,2017/05,226
105,2015/12,277
84,2014/10,419
19,2013/11,253
107,2011/07,260
19,2009/11,223
19,2009/04,317
102,2008/06,363
7,2007/06,312
100,2010/08,199
76,2007/02,211
33,2019/05,190
110,2019/05,290
17,2013/07,146
22,2013/07,39
62,2009/09,197
108,2007/03,338
17,2019/05,101
7,2021/01,137
107,2019/06,173
41,2019/05,272
102,2019/08,240
61,2019/10,176
105,2020/05,210
13,2020/06,144
45,2021/11,119
83,2021/11,151
106,2021/10,172
5,2021/03,222
34,2018/09,229
94,2018/12,93
114,2018/01,394
67,2018/01,493
123,2006/03,99
88,2017/09,182
122,2017/02,153
33,2016/12,311
81,2016/10,293
110,2016/06,383
108,2015/09,186
72,2015/09,241
103,2015/03,787
102,2014/10,370
73,2014/05,1085
61,2014/02,287
69,2013/06,254
17,2013/05,172
49,2012/10,349
44,2012/11,841
100,2012/10,126
33,2012/09,432
94,2012/06,141
42,2011/08,588
103,2011/08,676
52,2010/09,856
13,2010/01,445
41,2009/10,630
32,2009/10,706
110,2008/05,535
13,2008/05,355
63,2007/07,176
113,2007/05,480
63,2007/05,199
70,2006/12,391
40,2015/06,987
79,2013/02,651
101,2010/05,326
9,2020/05,131
42,2018/12,314
112,2006/07,169
18,2016/09,384
66,2016/07,155
26,2015/10,188
90,2015/06,305
100,2014/01,154
60,2012/09,286
66,2008/12,140
76,2006/10,244
43,2021/06,226
76,2012/01,144
101,2017/07,224
62,2020/11,94
43,2020/08,228
24,2019/02,106
123,2019/10,57
69,2020/10,114
122,2019/03,189
32,2019/07,275
23,2019/07,248
17,2019/07,122
1,2019/08,215
109,2019/11,226
109,2007/01,522
44,2018/10,578
62,2018/09,156
52,2018/02,503
19,2018/05,183
18,2006/07,437
102,2006/05,355
33,2006/05,432
34,2006/05,510
44,2017/10,609
28,2017/10,257
40,2017/07,663
75,2017/05,668
47,2016/11,402
1,2016/04,300
17,2015/10,122
60,2015/07,598
113,2015/07,651
84,2015/06,334
77,2014/08,558
78,2014/08,187
75,2014/07,1224
112,2014/07,249
46,2014/05,759
111,2014/05,142
26,2014/04,271
52,2013/11,770
9,2013/04,328
81,2012/10,474
69,2012/10,217
49,2012/09,347
48,2012/09,530
75,2012/05,1391
69,2012/03,381
75,2011/03,1440
44,2011/03,1510
75,2010/12,972
26,2010/11,311
13,2010/08,435
1,2009/12,372
10,2009/08,296
75,2009/06,1313
41,2008/11,481
106,2008/09,270
113,2008/08,535
44,2008/08,987
46,2008/04,1151
14,2008/03,1248
103,2008/03,818
44,2007/12,893
13,2007/11,285
48,2007/10,647
110,2006/12,453
26,2006/12,215
44,2006/10,1068
46,2006/10,1081
84,2006/09,374
101,2006/10,257
1,2006/04,336
84,2015/04,408
107,2009/01,285
105,2008/11,313
83,2019/05,242
19,2006/05,288
79,2017/12,298
76,2016/11,165
123,2015/01,127
23,2009/10,461
110,2009/08,504
41,2009/07,652
76,2007/01,237
90,2020/01,164
33,2018/12,186
104,2016/09,228
1,2011/06,445
6,2010/11,359
123,2020/12,67
24,2019/07,144
78,2018/06,145
69,2019/10,111
78,2020/12,63
52,2020/10,254
9,2019/06,163
77,2020/03,220
83,2020/02,230
40,2021/09,382
9,2021/09,149
73,2021/03,261
112,2011/09,202
90,2018/07,196
18,2006/06,484
75,2006/01,1046
42,2018/03,418
33,2018/03,238
61,2017/12,205
33,2017/11,288
67,2017/06,393
48,2017/03,369
46,2016/06,456
102,2016/05,398
94,2016/05,106
101,2014/11,293
121,2014/10,450
112,2014/10,271
63,2014/06,213
113,2014/04,675
69,2013/12,217
32,2013/11,422
75,2013/01,1277
69,2012/09,214
103,2012/09,720
90,2012/05,364
24,2011/12,230
60,2011/11,346
104,2011/04,533
60,2011/04,379
72,2011/01,339
47,2010/07,641
79,2010/05,830
110,2010/04,613
24,2009/08,284
5,2009/07,494
30,2009/06,449
46,2009/06,1065
100,2008/07,229
71,2008/02,443
44,2007/10,1141
102,2007/08,382
102,2006/09,317
43,2020/02,332
66,2012/03,148
84,2011/03,549
103,2010/08,757
123,2008/02,126
107,2007/05,283
28,2007/04,595
106,2020/05,197
70,2021/08,187
18,2021/01,162
6,2018/09,212
14,2018/10,660
84,2017/06,330
48,2016/08,596
66,2010/06,175
10,2010/02,245
109,2007/03,467
112,2015/05,227
121,2020/06,89
123,2019/07,77
105,2019/11,199
111,2006/07,129
66,2006/06,188
63,2006/01,160
112,2017/06,127
10,2015/03,278
101,2011/12,272
63,2020/07,81
111,2020/05,42
22,2019/03,4
60,2020/07,113
47,2019/03,415
20,2019/05,139
68,2021/11,113
103,2021/08,312
114,2021/01,261
113,2018/11,504
40,2018/09,571
47,2018/09,418
70,2018/08,307
88,2018/06,141
81,2018/01,234
120,2018/01,383
70,2006/05,455
48,2018/04,385
1,2018/03,208
5,2017/05,489
83,2017/05,325
28,2017/03,306
34,2016/12,299
100,2016/06,209
75,2016/03,1003
50,2015/07,184
45,2015/03,208
81,2014/10,445
88,2014/10,217
78,2014/10,207
60,2014/09,436
72,2014/06,298
88,2014/06,254
47,2014/02,467
79,2013/06,621
77,2012/11,350
41,2012/09,607
75,2012/07,1352
14,2012/04,1097
23,2011/07,565
13,2011/04,562
63,2010/07,217
23,2010/04,525
48,2010/05,758
69,2009/12,186
63,2009/05,196
67,2009/04,580
101,2007/09,374
106,2007/08,391
5,2007/04,441
42,2016/01,509
84,2012/05,421
114,2012/04,432
10,2019/06,144
14,2019/12,412
103,2020/05,317
84,2021/07,145
101,2021/07,137
71,2006/03,445
112,2006/02,198
17,2018/03,171
79,2014/05,639
81,2013/04,451
90,2012/11,228
13,2012/07,458
10,2010/12,183
48,2009/10,582
71,2013/02,362
